IROWID,iVehicleID,vLat,vLong,vAccuracy,vDirection,dSpeed,vUpdateReason,dtLastUpdated,dtDeviceTime,vVehDirection
8217626,684,38.593258,-92.201927,10,186.18,43.89,APC,59:36.7,7/3/2024 15:59:16,S
8217627,684,38.592926,-92.20195,10,183.1,45.56,APC,59:36.7,7/3/2024 15:59:19,S
8217628,684,38.592594,-92.201988,10,185.11,43.71,APC,59:36.7,7/3/2024 15:59:22,S
8217629,684,38.592262,-92.202011,10,183.1,43.89,APC,59:36.8,7/3/2024 15:59:25,S
8217630,684,38.591957,-92.202034,10,183.37,40.37,APC,59:36.8,7/3/2024 15:59:28,S
8217631,684,38.59166,-92.202072,10,185.71,40.19,APC,59:36.8,7/3/2024 15:59:31,S
8217632,684,38.591366,-92.202087,10,182.28,36.85,APC,59:37.4,7/3/2024 15:59:34,S
8217649,684,38.591106,-92.202103,10,182.75,33.15,APC,59:45.7,7/3/2024 15:59:37,S
8217650,684,38.590878,-92.202103,10,180,29.82,APC,59:45.7,7/3/2024 15:59:40,S
8217674,684,38.590698,-92.202103,10,180,20.93,APC,59:57.7,7/3/2024 15:59:43,S
8217675,684,38.590611,-92.20211,10,183.6,7.04,APC,59:57.8,7/3/2024 15:59:46,S
8217676,684,38.590603,-92.20211,10,180,2.41,APC,59:57.8,7/3/2024 15:59:49,S
8217677,684,38.590508,-92.20208,10,166.13,18.15,APC,59:57.8,7/3/2024 15:59:52,S
8217678,684,38.590382,-92.201904,10,132.49,26.85,APC,59:58.4,7/3/2024 15:59:55,SE
8217701,684,38.590267,-92.201653,10,120.38,31.11,APC,00:11.7,7/3/2024 15:59:58,SE
8217702,684,38.590145,-92.201385,10,120.22,31.48,APC,00:11.7,7/3/2024 16:00:01,SE
8217703,684,38.590004,-92.201103,10,122.61,35.74,APC,00:11.8,7/3/2024 16:00:04,SE
8217704,684,38.58984,-92.200806,10,125.24,38.71,APC,00:11.8,7/3/2024 16:00:07,SE
8217705,684,38.589638,-92.200508,10,130.93,42.04,APC,00:13.4,7/3/2024 16:00:10,SE
8217718,684,38.58942,-92.200188,10,131.07,45.19,APC,00:20.7,7/3/2024 16:00:13,SE
8217719,684,38.589195,-92.19986,10,131.27,46.67,APC,00:20.7,7/3/2024 16:00:16,SE
8217733,684,38.588959,-92.199524,10,131.94,47.04,APC,00:26.8,7/3/2024 16:00:19,SE
8217734,684,38.588722,-92.199196,10,132.75,45.93,APC,00:26.8,7/3/2024 16:00:22,SE
8217735,684,38.58852,-92.198853,10,127,45.56,APC,00:28.5,7/3/2024 16:00:25,SE
8217747,684,38.588383,-92.198441,10,113.05,48.15,APC,00:34.7,7/3/2024 16:00:28,SE
8217748,684,38.588333,-92.197952,10,97.45,52.78,APC,00:34.8,7/3/2024 16:00:31,E
8217767,684,38.588329,-92.197449,10,90.58,52.41,APC,00:46.7,7/3/2024 16:00:34,E
8217768,684,38.588333,-92.196945,10,89.42,51.86,APC,00:46.7,7/3/2024 16:00:37,E
8217769,684,38.588348,-92.196045,10,88.78,46.3,APC,00:46.7,7/3/2024 16:00:40,E
8217770,684,38.588383,-92.19561,10,84.12,44.26,APC,00:46.8,7/3/2024 16:00:46,E
8217771,684,38.588394,-92.195206,10,88,43.52,APC,00:49.5,7/3/2024 16:00:49,E
8217784,684,38.588406,-92.194771,10,87.98,47.04,APC,00:55.7,7/3/2024 16:00:52,E
8217785,684,38.588413,-92.194298,10,88.92,49.26,APC,00:55.7,7/3/2024 16:00:55,E
8217800,684,38.588425,-92.193832,10,88.11,47.97,APC,01:01.7,7/3/2024 16:00:58,E
8217801,684,38.588432,-92.193359,10,88.92,49.45,APC,01:01.7,7/3/2024 16:01:01,E
8217811,684,38.588409,-92.192894,10,93.62,48.15,APC,01:07.7,7/3/2024 16:01:04,E
8217812,684,38.588379,-92.192467,10,95.14,43.15,APC,01:07.7,7/3/2024 16:01:07,E
8217827,684,38.588341,-92.192116,10,97.89,33.52,APC,01:13.7,7/3/2024 16:01:10,E
8217828,684,38.588303,-92.191887,10,101.99,21.3,APC,01:13.7,7/3/2024 16:01:13,E
8217844,684,38.588291,-92.19178,10,98.16,6.85,APC,01:27.7,7/3/2024 16:01:16,E
8217845,684,38.588291,-92.19178,10,0,0,APC,01:27.7,7/3/2024 16:01:19,E
8217846,684,38.588295,-92.191788,10,302.61,0,APC,01:27.8,7/3/2024 16:01:22,NW
8217847,684,38.588299,-92.191788,10,0,0,APC,01:27.8,7/3/2024 16:01:25,NW
8217848,684,38.588299,-92.191788,10,0,0,APC,01:28.6,7/3/2024 16:01:28,NW
8217891,684,38.588299,-92.19178,10,90,0,APC,01:48.6,7/3/2024 16:01:31,E
8217892,684,38.588299,-92.19178,10,0,0,APC,01:48.7,7/3/2024 16:01:34,E
8217893,684,38.588303,-92.191711,10,85.76,11.11,APC,01:48.7,7/3/2024 16:01:37,E
8217894,684,38.588295,-92.191505,10,92.84,25,APC,01:48.7,7/3/2024 16:01:40,E
8217895,684,38.588268,-92.1912,10,96.46,34.26,APC,01:48.7,7/3/2024 16:01:43,E
8217896,684,38.588223,-92.190826,10,98.75,41.86,APC,01:48.7,7/3/2024 16:01:46,E
8217906,684,38.588173,-92.190414,10,98.83,43.34,APC,01:54.8,7/3/2024 16:01:49,E
8217907,684,38.588127,-92.190033,10,98.78,37.78,APC,01:54.8,7/3/2024 16:01:52,E
8217908,684,38.588058,-92.189713,10,105.42,34.82,APC,01:55.7,7/3/2024 16:01:55,E
8217917,684,38.587925,-92.189377,10,116.86,40.19,APC,02:02.8,7/3/2024 16:01:58,SE
8217930,684,38.587555,-92.188591,10,121.06,50.74,APC,02:11.8,7/3/2024 16:02:04,SE
8217931,684,38.587349,-92.188156,10,121.21,53.89,APC,02:11.8,7/3/2024 16:02:07,SE
8217955,684,38.587132,-92.187714,10,122.13,54.45,APC,02:23.7,7/3/2024 16:02:10,SE
8217956,684,38.586926,-92.187279,10,121.21,52.78,APC,02:23.8,7/3/2024 16:02:13,SE
8217957,684,38.586723,-92.186867,10,122.22,50.56,APC,02:23.8,7/3/2024 16:02:16,SE
8217958,684,38.586529,-92.18647,10,122.01,49.26,APC,02:23.8,7/3/2024 16:02:19,SE
8217983,684,38.586334,-92.186066,10,121.69,49.63,APC,02:35.7,7/3/2024 16:02:22,SE
8217984,684,38.586136,-92.185661,10,122.02,49.63,APC,02:35.8,7/3/2024 16:02:25,SE
8217985,684,38.585938,-92.185265,10,122.61,48.89,APC,02:35.8,7/3/2024 16:02:28,SE
8217986,684,38.585732,-92.184853,10,122.6,51.67,APC,02:35.8,7/3/2024 16:02:31,SE
8217994,684,38.585526,-92.184441,10,122.6,50.56,APC,02:43.7,7/3/2024 16:02:34,SE
8217995,684,38.585331,-92.18409,10,125.4,43.71,APC,02:43.7,7/3/2024 16:02:37,SE
8217996,684,38.585098,-92.183754,10,131.58,48.71,APC,02:43.8,7/3/2024 16:02:40,SE
8218031,684,38.584824,-92.183372,10,132.54,54.82,APC,03:04.7,7/3/2024 16:02:43,SE
8218032,684,38.584534,-92.182983,10,133.64,57.23,APC,03:04.8,7/3/2024 16:02:46,SE
8218033,684,38.584248,-92.182587,10,132.74,55,APC,03:04.8,7/3/2024 16:02:49,SE
8218034,684,38.583969,-92.182198,10,132.54,55.19,APC,03:04.8,7/3/2024 16:02:52,SE
8218035,684,38.583702,-92.181808,10,131.21,52.97,APC,03:04.8,7/3/2024 16:02:55,SE
8218036,684,38.583443,-92.181061,10,113.92,51.67,APC,03:04.9,7/3/2024 16:02:58,SE
8218066,684,38.582928,-92.18071,10,151.95,47.78,APC,03:16.8,7/3/2024 16:03:04,SE
8218067,684,38.582699,-92.180412,10,134.51,42.78,APC,03:16.9,7/3/2024 16:03:07,SE
8218068,684,38.582474,-92.180107,10,133.34,45,APC,03:16.9,7/3/2024 16:03:10,SE
8218069,684,38.582226,-92.179764,10,132.77,51.12,APC,03:16.9,7/3/2024 16:03:13,SE
8218070,684,38.581947,-92.179359,10,131.39,57.23,APC,03:16.9,7/3/2024 16:03:16,SE
8218083,684,38.581673,-92.178978,10,132.61,53.15,APC,03:24.7,7/3/2024 16:03:19,SE
8218084,684,38.581406,-92.178612,10,133.02,51.49,APC,03:24.8,7/3/2024 16:03:22,SE
8218085,684,38.581169,-92.178261,10,130.82,46.49,APC,03:25.9,7/3/2024 16:03:25,SE
8218132,684,38.580967,-92.177971,10,131.7,38.71,APC,03:51.7,7/3/2024 16:03:28,SE
8218133,684,38.580784,-92.177719,10,132.89,37.23,APC,03:51.7,7/3/2024 16:03:31,SE
8218134,684,38.580563,-92.177406,10,132.09,47.23,APC,03:51.7,7/3/2024 16:03:34,SE
8218135,684,38.580322,-92.177055,10,131.29,48.89,APC,03:51.7,7/3/2024 16:03:37,SE
8218136,684,38.580078,-92.176704,10,131.64,48.34,APC,03:51.7,7/3/2024 16:03:40,SE
8218137,684,38.579838,-92.176384,10,133.81,44.63,APC,03:51.8,7/3/2024 16:03:43,SE
8218138,684,38.579624,-92.176132,10,137.37,38.34,APC,03:51.8,7/3/2024 16:03:46,SE
8218139,684,38.579456,-92.175896,10,132.32,30.93,APC,03:51.8,7/3/2024 16:03:49,SE
8218146,684,38.579327,-92.175713,10,132.04,24.08,APC,03:57.7,7/3/2024 16:03:52,SE
8218147,684,38.579189,-92.175545,10,136.42,25.37,APC,03:57.7,7/3/2024 16:03:55,SE
8218148,684,38.579075,-92.175392,10,133.62,21.48,APC,03:59.0,7/3/2024 16:03:58,SE
8218163,684,38.578964,-92.17524,10,133.05,21.85,APC,04:05.7,7/3/2024 16:04:01,SE
8218164,684,38.578857,-92.175087,10,131.82,22.22,APC,04:05.7,7/3/2024 16:04:04,SE
8218165,684,38.578728,-92.174919,10,134.49,26.11,APC,04:07.9,7/3/2024 16:04:07,SE
8218192,684,38.578583,-92.174721,10,133.13,29.45,APC,04:20.7,7/3/2024 16:04:10,SE
8218193,684,38.57843,-92.174515,10,133.53,29.82,APC,04:20.7,7/3/2024 16:04:13,SE
8218194,684,38.578281,-92.174286,10,129.77,31.11,APC,04:20.8,7/3/2024 16:04:16,SE
8218195,684,38.578136,-92.174057,10,129.01,29.63,APC,04:20.8,7/3/2024 16:04:19,SE
8218225,684,38.577999,-92.173859,10,131.51,25.93,APC,04:38.7,7/3/2024 16:04:22,SE
8218226,684,38.577915,-92.173729,10,129.57,15.19,APC,04:38.8,7/3/2024 16:04:25,SE
8218227,684,38.577831,-92.173622,10,135.12,18.33,APC,04:38.8,7/3/2024 16:04:28,SE
8218228,684,38.577721,-92.173477,10,134.14,21.67,APC,04:38.8,7/3/2024 16:04:31,SE
8218229,684,38.577599,-92.173332,10,137.1,21.3,APC,04:38.8,7/3/2024 16:04:34,SE
8218230,684,38.577499,-92.173195,10,133.04,19.63,APC,04:38.8,7/3/2024 16:04:37,SE
8218247,684,38.577385,-92.173058,10,136.79,22.04,APC,04:46.7,7/3/2024 16:04:40,SE
8218248,684,38.577278,-92.172913,10,133.35,20.56,APC,04:46.7,7/3/2024 16:04:43,SE
8218249,684,38.577206,-92.172813,10,132.64,10.93,APC,04:47.0,7/3/2024 16:04:46,SE
8218305,684,38.57716,-92.172752,10,133.97,7.78,APC,05:19.7,7/3/2024 16:04:49,SE
8218306,684,38.577122,-92.172707,10,137.21,6.48,APC,05:19.8,7/3/2024 16:04:52,SE
8218307,684,38.577103,-92.172691,10,146.64,0,APC,05:19.8,7/3/2024 16:04:55,SE
8218308,684,38.577106,-92.172684,10,61.27,0,APC,05:19.8,7/3/2024 16:04:58,NE
8218309,684,38.577106,-92.172676,10,90,0,APC,05:19.8,7/3/2024 16:05:01,E
8218310,684,38.577103,-92.172668,10,115.63,0,APC,05:19.8,7/3/2024 16:05:04,SE
8218311,684,38.577103,-92.172668,10,0,0,APC,05:19.9,7/3/2024 16:05:07,SE
8218312,684,38.577103,-92.172668,10,0,0,APC,05:19.9,7/3/2024 16:05:10,SE
8218313,684,38.577103,-92.172668,10,0,0,APC,05:19.9,7/3/2024 16:05:13,SE
8218314,684,38.577103,-92.172668,10,0,0,APC,05:19.9,7/3/2024 16:05:16,SE
8218315,684,38.577099,-92.172668,10,180,5.37,APC,05:20.1,7/3/2024 16:05:19,S
8218327,684,38.577053,-92.172607,10,133.97,13.52,APC,05:26.7,7/3/2024 16:05:22,SE
8218328,684,38.576942,-92.172485,10,139.33,20.37,APC,05:26.7,7/3/2024 16:05:25,SE
8218329,684,38.576836,-92.172325,10,130.28,23.89,APC,05:29.1,7/3/2024 16:05:28,SE
8218341,684,38.576717,-92.172134,10,128.55,25.19,APC,05:35.7,7/3/2024 16:05:31,SE
8218342,684,38.576595,-92.171959,10,131.72,24.26,APC,05:35.7,7/3/2024 16:05:34,SE
8218377,684,38.576473,-92.171791,10,132.89,23.52,APC,05:53.8,7/3/2024 16:05:37,SE
8218378,684,38.576355,-92.171631,10,133.33,22.22,APC,05:53.8,7/3/2024 16:05:40,SE
8218379,684,38.57626,-92.171494,10,131.57,17.96,APC,05:53.8,7/3/2024 16:05:43,SE
8218380,684,38.57618,-92.171394,10,135.66,14.08,APC,05:53.8,7/3/2024 16:05:46,SE
8218381,684,38.576103,-92.171295,10,134.85,16.48,APC,05:53.8,7/3/2024 16:05:49,SE
8218382,684,38.576015,-92.171173,10,132.7,17.78,APC,05:53.8,7/3/2024 16:05:52,SE
8218394,684,38.575943,-92.171059,10,128.93,11.85,APC,06:00.7,7/3/2024 16:05:55,SE
8218395,684,38.57592,-92.171013,10,122.6,6.85,APC,06:00.8,7/3/2024 16:05:58,SE
8218396,684,38.575886,-92.170921,10,115.3,13.15,APC,06:02.2,7/3/2024 16:06:01,SE
8218409,684,38.575806,-92.170799,10,129.99,17.59,APC,06:09.7,7/3/2024 16:06:04,SE
8218410,684,38.575699,-92.170647,10,132,20,APC,06:09.7,7/3/2024 16:06:07,SE
8218434,684,38.575581,-92.170479,10,131.94,23.71,APC,06:21.7,7/3/2024 16:06:10,SE
8218435,684,38.575462,-92.170311,10,132.18,22.78,APC,06:21.7,7/3/2024 16:06:13,SE
8218436,684,38.575356,-92.170166,10,133.08,18.89,APC,06:21.7,7/3/2024 16:06:16,SE
8218437,684,38.575291,-92.17009,10,137.57,9.82,APC,06:21.7,7/3/2024 16:06:19,SE
8218459,684,38.575275,-92.170052,10,118.31,2.22,APC,06:33.7,7/3/2024 16:06:22,SE
8218460,684,38.575256,-92.170052,10,180,1.67,APC,06:33.7,7/3/2024 16:06:25,S
8218461,684,38.575245,-92.170036,10,131.33,2.04,APC,06:33.8,7/3/2024 16:06:28,SE
8218462,684,38.575233,-92.170013,10,123.72,1.48,APC,06:33.8,7/3/2024 16:06:31,SE
8218473,684,38.575237,-92.170013,10,0,0,APC,06:40.7,7/3/2024 16:06:34,SE
8218474,684,38.575233,-92.170006,10,126.16,2.96,APC,06:40.8,7/3/2024 16:06:37,SE
8218475,684,38.575188,-92.169952,10,136.83,13.15,APC,06:41.3,7/3/2024 16:06:40,SE
8218498,684,38.575062,-92.169785,10,133.98,25.19,APC,06:55.7,7/3/2024 16:06:43,SE
8218499,684,38.574932,-92.169571,10,127.85,28.52,APC,06:55.7,7/3/2024 16:06:46,SE
8218500,684,38.57478,-92.169373,10,134.48,28.52,APC,06:55.7,7/3/2024 16:06:49,SE
8218501,684,38.57465,-92.169182,10,131.04,25.19,APC,06:55.7,7/3/2024 16:06:52,SE
8218537,684,38.574524,-92.169022,10,135.21,22.96,APC,07:19.6,7/3/2024 16:06:55,SE
8218538,684,38.574425,-92.168877,10,131.13,18.15,APC,07:19.6,7/3/2024 16:06:58,SE
8218539,684,38.574341,-92.1688,10,144.37,12.04,APC,07:19.6,7/3/2024 16:07:01,SE
8218540,684,38.574306,-92.168762,10,139.68,3.89,APC,07:19.7,7/3/2024 16:07:04,SE
8218541,684,38.574303,-92.168762,10,180,0,APC,07:19.7,7/3/2024 16:07:07,S
8218542,684,38.574299,-92.16877,10,237.4,0,APC,07:19.7,7/3/2024 16:07:10,SW
8218543,684,38.574299,-92.16877,10,0,0,APC,07:19.8,7/3/2024 16:07:13,SW
8218544,684,38.574291,-92.16877,10,180,0,APC,07:19.8,7/3/2024 16:07:16,S
8218545,684,38.574291,-92.16877,10,0,0,APC,07:20.4,7/3/2024 16:07:19,S
8218554,684,38.574291,-92.16877,10,0,0,APC,07:27.8,7/3/2024 16:07:22,S
8218555,684,38.574291,-92.16877,10,0,0,APC,07:27.8,7/3/2024 16:07:25,S
8218556,684,38.574291,-92.16877,10,0,0,APC,07:29.4,7/3/2024 16:07:28,S
8218611,684,38.574291,-92.16877,10,0,0,APC,07:54.6,7/3/2024 16:07:31,S
8218612,684,38.574291,-92.16877,10,0,0,APC,07:54.6,7/3/2024 16:07:35,S
8218613,684,38.574291,-92.16877,10,0,0,APC,07:54.7,7/3/2024 16:07:37,S
8218614,684,38.574291,-92.16877,10,0,0,APC,07:54.7,7/3/2024 16:07:40,S
8218615,684,38.574291,-92.16877,10,0,0,APC,07:54.7,7/3/2024 16:07:43,S
8218616,684,38.574291,-92.16877,10,0,0,APC,07:54.7,7/3/2024 16:07:46,S
8218617,684,38.574291,-92.16877,10,0,0,APC,07:54.9,7/3/2024 16:07:49,S
8218618,684,38.574291,-92.16877,10,0,0,APC,07:54.9,7/3/2024 16:07:52,S
8218619,684,38.574284,-92.168739,10,106.11,3.52,APC,07:56.5,7/3/2024 16:07:55,E
8218632,684,38.574245,-92.168694,10,137.95,8.7,APC,08:02.7,7/3/2024 16:07:58,SE
8218633,684,38.574196,-92.168602,10,124.26,13.89,APC,08:02.8,7/3/2024 16:08:01,SE
8218634,684,38.574116,-92.168465,10,126.76,18.89,APC,08:05.5,7/3/2024 16:08:04,SE
8218679,684,38.573994,-92.168297,10,132.89,25.74,APC,08:29.6,7/3/2024 16:08:07,SE
8218680,684,38.573826,-92.168091,10,136.21,33.71,APC,08:29.6,7/3/2024 16:08:10,SE
8218681,684,38.573635,-92.167816,10,131.62,39.26,APC,08:29.6,7/3/2024 16:08:13,SE
8218682,684,38.573448,-92.167557,10,132.72,34.63,APC,08:29.7,7/3/2024 16:08:16,SE
8218683,684,38.573277,-92.167305,10,130.96,35.74,APC,08:29.7,7/3/2024 16:08:19,SE
8218684,684,38.573086,-92.167038,10,132.46,37.97,APC,08:29.8,7/3/2024 16:08:22,SE
8218685,684,38.572895,-92.166779,10,133.33,36.85,APC,08:29.8,7/3/2024 16:08:25,SE
8218686,684,38.57272,-92.166542,10,133.36,33.71,APC,08:29.9,7/3/2024 16:08:28,SE
8218701,684,38.572563,-92.166344,10,135.4,26.11,APC,08:35.7,7/3/2024 16:08:31,SE
8218702,684,38.572475,-92.166237,10,136.45,10.56,APC,08:35.7,7/3/2024 16:08:34,SE
8218713,684,38.572472,-92.166222,10,104.35,0,APC,08:43.7,7/3/2024 16:08:37,E
8218714,684,38.572479,-92.166222,10,0,0,APC,08:43.7,7/3/2024 16:08:40,E
8218715,684,38.572483,-92.166222,10,0,0,APC,08:44.6,7/3/2024 16:08:43,E
8218751,684,38.572483,-92.166229,10,270,0,APC,09:04.6,7/3/2024 16:08:46,W
8218752,684,38.572483,-92.166229,10,0,0,APC,09:04.7,7/3/2024 16:08:49,W
8218753,684,38.572483,-92.166229,10,0,0,APC,09:04.7,7/3/2024 16:08:52,W
8218754,684,38.572483,-92.166229,10,0,0,APC,09:04.8,7/3/2024 16:08:55,W
8218755,684,38.572483,-92.166229,10,0,0,APC,09:04.8,7/3/2024 16:08:58,W
8218756,684,38.572483,-92.166229,10,0,0,APC,09:04.8,7/3/2024 16:09:01,W
8218762,684,38.572483,-92.166229,10,0,0,APC,09:10.7,7/3/2024 16:09:04,W
8218763,684,38.572483,-92.166229,10,0,0,APC,09:10.7,7/3/2024 16:09:07,W
8218781,684,38.572479,-92.166222,10,126.16,1.11,APC,09:16.8,7/3/2024 16:09:10,SE
8218782,684,38.572475,-92.166214,10,122.6,0,APC,09:16.8,7/3/2024 16:09:13,SE
8218783,684,38.572479,-92.166206,10,57.4,0,APC,09:17.7,7/3/2024 16:09:16,NE
8218796,684,38.572483,-92.166199,10,53.84,0,APC,09:23.7,7/3/2024 16:09:19,NE
8218797,684,38.572487,-92.166199,10,0,0,APC,09:23.7,7/3/2024 16:09:22,NE
8218808,684,38.572468,-92.166168,10,128.09,7.04,APC,09:30.7,7/3/2024 16:09:25,SE
8218809,684,38.572407,-92.166061,10,126.1,17.96,APC,09:30.7,7/3/2024 16:09:28,SE
8218810,684,38.572285,-92.165878,10,130.45,25.93,APC,09:32.7,7/3/2024 16:09:31,SE
8218846,684,38.572128,-92.165665,10,133.31,30.93,APC,09:51.9,7/3/2024 16:09:34,SE
8218847,684,38.571957,-92.165436,10,133.68,33.71,APC,09:52.0,7/3/2024 16:09:37,SE
8218848,684,38.571793,-92.165215,10,133.51,29.26,APC,09:52.0,7/3/2024 16:09:40,SE
8218849,684,38.571686,-92.165062,10,131.81,19.45,APC,09:52.0,7/3/2024 16:09:43,SE
8218850,684,38.571583,-92.164932,10,135.38,17.96,APC,09:52.1,7/3/2024 16:09:46,SE
8218851,684,38.571537,-92.164856,10,127.75,6.85,APC,09:52.1,7/3/2024 16:09:49,SE
8218865,684,38.57151,-92.164848,10,166.96,3.7,APC,09:58.7,7/3/2024 16:09:52,S
8218866,684,38.57143,-92.164841,10,176.09,14.63,APC,09:58.7,7/3/2024 16:09:55,S
8218875,684,38.571301,-92.164963,10,216.48,23.15,APC,10:04.7,7/3/2024 16:09:58,SW
8218876,684,38.571136,-92.165176,10,225.26,33.89,APC,10:04.8,7/3/2024 16:10:01,SW
8218890,684,38.570923,-92.165413,10,221.02,37.41,APC,10:11.7,7/3/2024 16:10:04,SW
8218891,684,38.570728,-92.165627,10,220.63,33.52,APC,10:11.7,7/3/2024 16:10:07,SW
8218892,684,38.57056,-92.165825,10,222.66,30.74,APC,10:11.8,7/3/2024 16:10:10,SW
8218901,684,38.570374,-92.166039,10,221.97,33.52,APC,10:20.8,7/3/2024 16:10:13,SW
8218902,684,38.570164,-92.166283,10,222.25,40,APC,10:20.8,7/3/2024 16:10:16,SW
8218912,684,38.569923,-92.166527,10,218.36,40.19,APC,10:26.7,7/3/2024 16:10:19,SW
8218913,684,38.569733,-92.16674,10,221.23,30.74,APC,10:26.8,7/3/2024 16:10:22,SW
8218914,684,38.56958,-92.166916,10,221.97,26.11,APC,10:26.8,7/3/2024 16:10:25,SW
8218924,684,38.569462,-92.166992,10,206.73,16.3,APC,10:32.6,7/3/2024 16:10:28,SW
8218925,684,38.569328,-92.166939,10,162.82,19.08,APC,10:32.8,7/3/2024 16:10:31,S
8218939,684,38.569244,-92.166794,10,126.54,19.63,APC,10:39.7,7/3/2024 16:10:34,SE
8218940,684,38.569115,-92.166626,10,134.48,26.85,APC,10:39.9,7/3/2024 16:10:37,SE
8218973,684,38.568962,-92.166405,10,131.52,32.41,APC,10:57.7,7/3/2024 16:10:40,SE
8218974,684,38.568787,-92.166161,10,132.53,35.93,APC,10:57.7,7/3/2024 16:10:43,SE
8218975,684,38.568581,-92.165894,10,134.62,39.26,APC,10:57.7,7/3/2024 16:10:46,SE
8218976,684,38.56839,-92.165649,10,134.92,34.26,APC,10:57.8,7/3/2024 16:10:49,SE
8218977,684,38.568222,-92.165436,10,135.25,30.56,APC,10:57.8,7/3/2024 16:10:52,SE
8218978,684,38.568092,-92.16526,10,133.37,24.08,APC,10:57.8,7/3/2024 16:10:55,SE
8218979,684,38.568008,-92.165131,10,129.79,14.82,APC,10:59.9,7/3/2024 16:10:58,SE
8219001,684,38.567963,-92.16507,10,133.34,7.59,APC,11:12.6,7/3/2024 16:11:01,SE
8219002,684,38.567951,-92.165054,10,133.81,0,APC,11:12.7,7/3/2024 16:11:04,SE
8219003,684,38.567947,-92.165054,10,180,0,APC,11:12.7,7/3/2024 16:11:07,S
8219004,684,38.567947,-92.165054,10,0,0,APC,11:12.7,7/3/2024 16:11:10,S
8219031,684,38.567955,-92.165062,10,321.98,0,APC,11:26.0,7/3/2024 16:11:13,NW
8219032,684,38.567955,-92.165054,10,90,0,APC,11:26.1,7/3/2024 16:11:16,E
8219033,684,38.567955,-92.165054,10,0,0,APC,11:26.1,7/3/2024 16:11:19,E
8219034,684,38.567955,-92.165054,10,0,0,APC,11:26.1,7/3/2024 16:11:22,E
8219035,684,38.567955,-92.165054,10,0,0,APC,11:27.0,7/3/2024 16:11:25,E
8219047,684,38.567955,-92.165054,10,0,0,APC,11:35.7,7/3/2024 16:11:28,E
8219048,684,38.567955,-92.165054,10,0,0,APC,11:35.8,7/3/2024 16:11:31,E
8219049,684,38.567955,-92.165054,10,0,0,APC,11:36.0,7/3/2024 16:11:34,E
8219064,684,38.567955,-92.165054,10,0,0,APC,11:42.7,7/3/2024 16:11:37,E
8219065,684,38.567955,-92.165054,10,0,0,APC,11:42.7,7/3/2024 16:11:40,E
8219073,684,38.567955,-92.165054,10,0,0,APC,11:48.8,7/3/2024 16:11:43,E
8219074,684,38.567955,-92.165054,10,0,0,APC,11:48.8,7/3/2024 16:11:46,E
8219090,684,38.567955,-92.165054,10,0,0,APC,11:54.7,7/3/2024 16:11:49,E
8219091,684,38.567955,-92.165054,10,0,0,APC,11:54.8,7/3/2024 16:11:52,E
8219101,684,38.567955,-92.165054,10,0,0,APC,12:00.8,7/3/2024 16:11:55,E
8219102,684,38.567955,-92.165054,10,0,0,APC,12:00.8,7/3/2024 16:11:58,E
8219103,684,38.567955,-92.165054,10,0,0,APC,12:03.1,7/3/2024 16:12:01,E
8219118,684,38.567955,-92.165054,10,0,0,APC,12:09.7,7/3/2024 16:12:04,E
8219119,684,38.567955,-92.165054,10,0,0,APC,12:09.7,7/3/2024 16:12:07,E
8219130,684,38.567955,-92.165054,10,0,0,APC,12:15.7,7/3/2024 16:12:10,E
8219131,684,38.567955,-92.165054,10,0,0,APC,12:15.7,7/3/2024 16:12:13,E
8219142,684,38.567955,-92.165054,10,0,0,APC,12:22.7,7/3/2024 16:12:16,E
8219143,684,38.567955,-92.165054,10,0,0,APC,12:22.7,7/3/2024 16:12:20,E
8219151,684,38.567955,-92.165054,10,0,0,APC,12:28.8,7/3/2024 16:12:22,E
8219152,684,38.567955,-92.165054,10,0,0,APC,12:28.8,7/3/2024 16:12:25,E
8219166,684,38.567955,-92.165054,10,0,0,APC,12:34.7,7/3/2024 16:12:28,E
8219167,684,38.567955,-92.165054,10,0,0,APC,12:34.7,7/3/2024 16:12:31,E
8219182,684,38.567955,-92.165054,10,0,0,APC,12:40.7,7/3/2024 16:12:34,E
8219183,684,38.567959,-92.16507,10,287.73,2.41,APC,12:40.7,7/3/2024 16:12:37,W
8219193,684,38.567951,-92.165062,10,141.98,0,APC,12:46.7,7/3/2024 16:12:40,SE
8219194,684,38.567947,-92.16507,10,237.4,0.93,APC,12:46.7,7/3/2024 16:12:43,SW
8219195,684,38.567947,-92.165077,10,270,0.74,APC,12:48.1,7/3/2024 16:12:46,W
8219205,684,38.56794,-92.165077,10,180,0,APC,12:55.7,7/3/2024 16:12:49,S
8219206,684,38.567936,-92.16507,10,126.16,0,APC,12:55.8,7/3/2024 16:12:52,SE
8219220,684,38.567936,-92.16507,10,0,0,APC,13:01.7,7/3/2024 16:12:55,SE
8219221,684,38.56794,-92.16507,10,0,0,APC,13:01.7,7/3/2024 16:12:58,SE
8219231,684,38.56794,-92.16507,10,0,0,APC,13:08.7,7/3/2024 16:13:01,SE
8219232,684,38.56794,-92.16507,10,0,0,APC,13:08.8,7/3/2024 16:13:04,SE
8219488,684,38.56794,-92.16507,10,0,0,APC,13:14.8,7/3/2024 16:13:07,SE
8219489,684,38.56794,-92.16507,10,0,0,APC,13:14.8,7/3/2024 16:13:10,SE
